show processes memory location all
Sat Dec 26 05:14:12.216 UTC

node:	node0_4_CPU0


---------------------------------------------------------------------------------
JID      Text(KB)   Data(KB)  Stack(KB) Dynamic(KB) Process                       
245            28     333548        136         573 ltrace_sync                   
192            24     266864        136         573 netio_debug_partner           
282            32     267488        136         556 sysmgr_show_proc_all_edm      
242            24     266372        136         556 debug_d                       
229            20     266972        136         556 sh_proc_mem_edm               
251            16     266972        136         554 cmp_edm                       
260             8     267488        136         553 mempool_edm                   
253            16     266968        136         553 media_server                  
228            12     266344        136         553 timezone_notify               
190            72     266864        136         552 ixdb_gc                       
139             8     266348        136         552 sse_plu_resmon                
119            16     266964        136         552 procfind                      
294             8     332396        136         550 aipc_cleaner                  
126            36     398972        136         550 ltrace_server                 
221             8     266968        136         549 showd_server                  
303             8     266964        136         548 meminfo_svr                   
66784          12     135280        136         515 sh_proc_memory                
69145          32        188        136           0 agetty                        
69135          32        188        136           0 agetty                        
69086         156        284        136           0 udevd                         
69037         952        740        136           0 sh                            
68890          48        692        528           0 crond                         
68844         376     156236        136           0 libvirtd                      
68826         176        172        136           0 lighttpd                      
68812         152        176        136           0 xinetd                        
68794          24       3464        136           0 klogd                         
68789          36        176        136           0 syslogd                       
68724          44        204        136           0 rpcbind                       
68714         700        428        136           0 sshd                          
68696         396        200        136           0 dbus-daemon                   
68225         156        288        136           0 udevd                         
68188         952        708        136           0 bash                          
68169         952        200        136           0 bash                          
66783         952        452        136           0 sh                            
66782          32        172        136           0 sleep                         
66104         952        732        136           0 bash                          
65554         952        664        136           0 bash                          
1             280        336        136           0 init                          

node:	node0_RP1_CPU0


---------------------------------------------------------------------------------
JID      Text(KB)   Data(KB)  Stack(KB) Dynamic(KB) Process                       
------ ---------- ---------- ---------- ----------- ------------------------------
401          1812    1504404        136       47506 l2fib_mgr                     
1061         2340    2094320        136       31044 bgp                           
1136          436     677700        136       21586 sdr_mgbl_proxy                
1057         3180     618068        136       18796 rsvp                          
232           316    1146908        136       18718 parser_server                 
404             4     416092        136       17097 statsd_manager_l              
1177            4     548220        136       16894 statsd_manager_g              
154           128     756000        136       16390 sdr_invmgr                    
347           400     609732        136       16121 sysdb_mc                      
69584          56     218780        136       14717 ds                            
141           248     877548        136       13107 nvgen_server                  
1027         2768    1402844        136       12115 ospf                          
1028         2768    1270064        136       11105 ospf                          
1026         2768    1270048        136       11086 ospf                          
334           176     420368        136       10071 fpd-serv                      
1180          840    1265504        136       10029 ipv4_rib                      
1182          840     870924        136        9873 ipv6_rib                      
389            16    1198668        136        9703 mibd_entity                   
174           444    2323936        136        9448 tcp                           
308          1132    1591424        136        8419 gsp                           
53             32     475872        136        7821 dsr                           
1036         1568     935068        136        7571 ospfv3                        
1010         3564     937664        136        6972 isis                          
1011         3564     871068        136        6662 isis                          
159           200     603124        136        6523 bundlemgr_adj                 
1012         3564     870912        136        6502 isis                          
1213         2980    1263408        136        5932 mpls_ldp                      
386             4     598656        136        5909 sysdb_svr_local               
1013         3564     804388        136        5805 isis                          
382           496     337748        136        5716 calv_alarm_mgr                
319           148     403324        136        5699 rmf_svr                       
1001         1268    1459400        136        5645 snmpd                         
1215         5624     935008        136        5360 l2vpn_mgr                     
190          5736    1460604        136        4970 fib_mgr                       
398           992     800520        136        4757 ipv6_nd                       
394            80     534220        136        3831 eem_ed_sysmgr                 
295           132    2054644        136        3785 raw_ip                        
1050            4     800924        136        3721 ipv4_static                   
403           208    1917800        136        3458 rdsfs_svr                     
1185          396     337420        136        3449 policy_repository             
1076          636    1001900        136        3382 bpm                           
229           308     930540        136        3350 netio                         
131            16    1062768        136        3277 mibd_interface                
231           260     402576        136        3243 aib                           
51           1496    1668440        136        3202 processmgr                    
254             4     467524        136        3194 ifmgr                         
315            16     401176        136        3185 file_system_diag              
135           776     534512        136        3117 ipv6_mfwd_partner             
230           520     797984        136        3034 ipv6_ma                       
265           196    1921184        136        2931 udp                           
272           192    1195080        136        2870 resmon                        
134           824     534576        136        2861 ipv4_mfwd_partner             
399           544     401528        136        2705 rsi_agent                     
326            16     797160        136        2602 mibd_infra                    
221            16     797160        136        2573 mibd_route                    
1193            4     732448        136        2504 ipv6_local                    
1192            4     732448        136        2504 ipv6_connected                
1190            4     666292        136        2446 ipv4_connected                
1191            4     666292        136        2445 ipv4_local                    
1163          148     400704        136        2148 srms                          
132            52     664656        136        2084 eth_mgmt                      
350           292     730356        136        2058 correlatord                   
248           152     335204        136        1972 ether_caps_partner            
380           244     816000        136        1845 sdr_instagt                   
352           516     533484        136        1744 ipv4_ma                       
247           188     729804        136        1736 clns                          
354           592     533036        136        1711 arp                           
166           360    1854676        136        1676 cfgmgr-rp                     
115           148     927432        136        1542 qsm                           
268            84     532996        136        1535 http_client                   
127           156     466860        136        1457 ipv6_io                       
379           228     399824        136        1453 pfilter_ma                    
227           244     598488        136        1420 ipv4_io                       
288           220     665940        136        1374 ipsec_pp                      
397            68     399368        136        1305 vm-monitor                    
129           108     533020        136        1283 l2snoop                       
226           216     399864        136        1251 pifibm_server_rp              
310           428     728856        136        1236 placed                        
1199           60     272496        136        1223 bgp_epe                       
138            28     465456        136        1202 ether_sock                    
346            76     466632        136        1198 tftp_fs                       
192           144     334396        136        1163 cdp                           
328           140     399912        136        1113 mpls_io                       
285           312     400224        136        1079 ntpd                          
116            12     464768        136        1076 syslog_dev                    
217           124     333176        136        1046 alarm-logger                  
177           176     268752        136        1024 tunl_gre_ea                   
246           140     268012        136        1014 flowtrap                      
1175          256     400116        136        1006 mpls_static                   
113           352     467572        136         991 spp                           
293           116     266800        136         967 fia_cfg                       
261             4     335112        136         915 spio_ma                       
396            24     267104        136         914 crypto_edm                    
283            52     267600        136         913 imaedm_server                 
122            40     333600        136         905 statsd_server                 
168           256     536320        136         891 syslogd                       
406            64     266632        136         890 ssh_key_client                
111             8     598740        136         856 devc-conaux-con               
1207           72     332836        136         853 ipv4_rump                     
1208          112     332824        136         845 ipv6_rump                     
118             8     598712        136         828 devc-conaux-aux               
158            40     399588        136         810 dumper                        
316           140     532288        136         806 packet                        
133            16     267480        136         800 procfs_server                 
114            60     728716        136         748 syslogd_helper                
179            60     398084        136         737 ssm_process                   
408            80     333608        136         735 ipv6_ea                       
287            48     333628        136         733 lpts_fm                       
160            64     266972        136         731 showd_lc                      
169           108     333744        136         716 mpls_io_ea                    
1114           80     267012        136         712 isis_uv                       
391            36     267308        136         699 ipv6_assembler                
1210          128     267024        136         683 rt_check_mgr                  
144            44     596724        136         680 enf_broker                    
215            16     266688        136         677 local_sock                    
289            12     266684        136         674 nsr_fo                        
266            88     268016        136         667 fwd_driver_partner            
355           116     266504        136         652 fab_proxy                     
123            32     267032        136         651 rmf_cli_edm                   
264            20     267012        136         649 wdsysmon_fd_edm               
281            28     398720        136         646 timezone_config               
329            16     266496        136         645 shelf_mgr_proxy               
278           120     464496        136         645 sld                           
119            64     267516        136         635 shmwin_svr                    
384            24     332944        136         625 debug_d                       
280            16     267600        136         614 nsr_ping_reply                
267            32     268552        136         603 ncd                           
402           220     333060        136         602 vlan_ea                       
257            16     267476        136         597 cmp_edm                       
286            36     465012        136         594 ltrace_server                 
336            16     266968        136         583 chkpt_proxy                   
345            48     266968        136         580 cerrno_server                 
124            20     399076        136         576 redstatsd                     
271            28     333536        136         568 ltrace_sync                   
314            56     266348        136         560 bundlemgr_checker             
348            32     266996        136         556 tty_show_users_edm            
173            36     298592        136         556 bag_schema_svr                
341            20     267492        136         550 sh_proc_mem_edm               
333            16     266340        136         550 ipodwdm                       
151            32     266976        136         550 sysmgr_show_proc_all_edm      
381            16     266960        136         547 media_server                  
357             8     266976        136         547 mempool_edm                   
297            16     266968        136         546 procfind                      
1128           44     266384        136         545 ospf_uv                       
282             8     266368        136         545 mpa_fm_svr                    
1129           32     266332        136         543 ospfv3_uv                     
194             8     267484        136         543 showd_server                  
187             8     331868        136         542 aipc_cleaner                  
274             8     267484        136         541 meminfo_svr                   
66683          12     200808        136         509 sh_proc_memory                
66738          16     266368        136         478 tty_exec_launcher             
69549         952        664        136           0 bash                          
69340         156        336        136           0 udevd                         
68934         952        804        136           0 sh                            
68833         156        284        136           0 udevd                         
68790          48        692        524           0 crond                         
